"hospitalSlug","hospitalName","canonicalDoctorId","fullName","masterDeptRowId","matchedMasterDepartmentName","matchedMasterSpecialty","departmentName","specialty","matchConfidence","matchEvidence","ambiguityReason","sourceUrl","extractedFromUrl","sourceUrlMatch","reviewNeeded","needsManualReview","manualDecision","manualNotes","reviewer","reviewedAt"
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-3d9f160d2daeddeb","נגה סימנטוב","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/noga-simantov/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-b39e8f1cb55c64c1","נועה שטוקהאמר","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/noa-stuckhammer/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-beb507c63133957d","נטע נתנאלה נבו","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/neta-nevo/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-70a0efea16d01ff6","ניצה חורב","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/horev_nitza/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-2bd715b0e1c5675d","ניר גומל","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/nir-gomal/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-ec95611cfe04aeac","סלבה שור","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/slava-shor/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-c56f057c8782edfb","עדי ליכטנשטיין","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/adilichtenstein/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-8fb6425f0d0d9007","עדי רביב","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/adi-raviv/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-8ec30bff7972c4ec","עידו דרוקמן","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/drukman-ido/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-1d7c23687b7f4dc5","פביאן גרסטנהבר","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/fabian-gerstenhaber/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-c1b57cd266bc9298","פורסאן ג'השאן","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/forsan-jahshan/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-285ed1da4f32fb4d","פיראס פאהום","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/fahoum-firas/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-bef5f58f84c5f001","רועי בראון","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/roy-brown/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-f3d0df7676a5bbe9","רם שרוני","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/ram-sharoni/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-8e165b25a2e6ebf6","שלמה ברלינר","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/berliner-shlomo/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-29fd325cf10d56ba","שלמה דותן","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/shlomo-dutan/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-fee70ad1a0008010","תמיר גרציאני","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/tamir-graziany/","","false","true","true","","","",""
"ichilov","מרכז רפואי ת""א סוראסקי","doctor-cdb599284f6c6f80","תמרה קוליץ","","","","","","reviewNeeded","hospitalRosterOnly: no row-specific Master_Dept source lineage; keep one review link per canonical doctor","hospitalRosterOnly","https://www.tasmc.org.il/doctorssearch/dr/tamara-kolitz/","","false","true","true","","","",""
"jerusalem-mental-health-kfar-shaul-eitanim","מרכז לבה""נ ירושלים (כפר שאול ואיתנים)","doctor-f27e70f8d3edf495","פרופ' דונלד כהן","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""http://www.psjer.org.il/?CategoryID=254""],""extractedFromUrl"":""https://psjer.org.il/?CategoryID=254"",""relationship"":""hospitalOnly"",""reason"":""hospital=מרכז לבה\""נ ירושלים (כפר שאול ואיתנים); candidates=2""}","multipleMasterDeptHospitalRows","","https://psjer.org.il/?CategoryID=254","false","true","true","","","",""
"jerusalem-mental-health-kfar-shaul-eitanim","jerusalem-mental-health-kfar-shaul-eitanim","doctor-1cb3704c53356696","פרופ' דונלד כהן","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""http://www.psjer.org.il/?CategoryID=254""],""extractedFromUrl"":""https://psjer.org.il/?CategoryID=254"",""relationship"":""hospitalOnly"",""reason"":""hospital=מרכז לבה\""נ ירושלים (כפר שאול ואיתנים); candidates=2""}","multipleMasterDeptHospitalRows","","https://psjer.org.il/?CategoryID=254","false","true","true","","","",""
"jerusalem-mental-health-kfar-shaul-eitanim","מרכז לבה""נ ירושלים (כפר שאול ואיתנים)","doctor-0119ade44bebe702","Prof. Yoav Kohn","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""http://www.psjer.org.il/?CategoryID=254""],""extractedFromUrl"":""https://psjer.org.il/?CategoryID=254"",""relationship"":""hospitalOnly"",""reason"":""hospital=מרכז לבה\""נ ירושלים (כפר שאול ואיתנים); candidates=2""}","multipleMasterDeptHospitalRows","","https://psjer.org.il/?CategoryID=254","false","true","true","","","",""
"jerusalem-mental-health-kfar-shaul-eitanim","jerusalem-mental-health-kfar-shaul-eitanim","doctor-7494c276c7360dc4","Prof. Yoav Kohn","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""http://www.psjer.org.il/?CategoryID=254""],""extractedFromUrl"":""https://psjer.org.il/?CategoryID=254"",""relationship"":""hospitalOnly"",""reason"":""hospital=מרכז לבה\""נ ירושלים (כפר שאול ואיתנים); candidates=2""}","multipleMasterDeptHospitalRows","","https://psjer.org.il/?CategoryID=254","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-1c20b6986dae1e62","ד""ר אודי קצנל","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-5bc85516b2484579","ד""ר אודי קצנל","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-9d4a37cb59433e37","ד""ר ברק בר זכאי","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-057b1c1ce648f84a","ד""ר דניאל אלבירט","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-bd8cf613343a3a2e","ד""ר יעל שפירא גליץ","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-2b1f0cab75f12d4a","ד""ר יצחק פוריה","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/med_units/ent/Pages/default.aspx","false","true","true","","","",""
"kaplan","מרכז רפואי קפלן","doctor-7bf51e21f7186c46","ד""ר מאיר ורמן","","","","","","reviewNeeded","{""masterDeptSourceUrls"":[""https://hospitals.clalit.co.il/kaplan/he/med_units/Pages/er-emergencyroom.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/children/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/eyes/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/cardiology/Pages/loby-kart.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/plastic_surgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_a/Pages/internal_a_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_b/Pages/internal_b_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_c/Pages/internal_c_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/internal_d/Pages/internal_d_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/x_ray/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/women_maternity/Pages/lobby.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/breastsurgery.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/default.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/surgeryrooms.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/orthopedics/Pages/orthopedics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/oncology/Pages/oncology.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/surgery/Pages/vascular.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/psychiatric_care/Pages/psychiatric_day_care.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/neurology/Pages/neurology_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/geriatrics/Pages/geriatrics_dep.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/pathology/Pages/pathology_unit.aspx"",""https://hospitals.clalit.co.il/kaplan/he/med_units/nuclear_medicine/Pages/nuclear_medicine_institute.aspx""],""extractedFromUrl"":""https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx"",""relationship"":""hospitalOnly"",""reason"":""hospital=Kaplan Medical Center; candidates=25""}","multipleMasterDeptHospitalRows","","https://hospitals.clalit.co.il/kaplan/he/gen_info/kaplan_news/Pages/outstanding-doctors.aspx","false","true","true","","","",""
