url,sourceUrl,anchorText,patternType,parserFamily,confidence,evidence
https://hfhosp.org/he/%D7%94%D7%A6%D7%95%D7%95%D7%AA-%D7%A9%D7%9C%D7%A0%D7%95,https://hfhosp.org/he/%D7%94%D7%A6%D7%95%D7%95%D7%AA-%D7%A9%D7%9C%D7%A0%D7%95,הצוות שלנו,teamPage,teamPage,0.82,הצוות שלנו https://hfhosp.org/he/%D7%94%D7%A6%D7%95%D7%95%D7%AA-%D7%A9%D7%9C%D7%A0%D7%95
https://hfhosp.org/he/%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%A8%D7%95%D7%A4%D7%90%D7%99%D7%9D,https://hfhosp.org/he/%D7%94%D7%A6%D7%95%D7%95%D7%AA-%D7%A9%D7%9C%D7%A0%D7%95,צוות הרופאים,doctorPage,inlineStaff,0.82,צוות הרופאים https://hfhosp.org/he/%D7%A6%D7%95%D7%95%D7%AA-%D7%94%D7%A8%D7%95%D7%A4%D7%90%D7%99%D7%9D
